,0,1
518,518.0,1033.2930000000001
519,519.0,1012.462
520,520.0,1018.9299999999998
521,521.0,1043.784
522,522.0,1057.273
523,523.0,1009.417
524,524.0,1036.0130000000001
525,525.0,1062.578
526,526.0,1064.366
527,527.0,1063.4889999999998
528,528.0,1046.607
529,529.0,1022.1769999999999
530,530.0,980.996
531,531.0,1013.048
532,532.0,1029.8970000000002
533,533.0,1012.881
534,534.0,1023.866
535,535.0,1048.2720000000002
536,536.0,1048.493
537,537.0,949.758
538,538.0,964.558
539,539.0,1018.535
540,540.0,977.982
541,541.0,1000.0659999999999
542,542.0,1001.581
543,543.0,1108.1080000000002
544,544.0,1034.292
545,545.0,1070.3609999999999
546,546.0,1225.9450000000002
547,547.0,980.911
548,548.0,949.8100000000001
549,549.0,1007.9309999999999
550,550.0,997.8789999999999
551,551.0,1066.35
552,552.0,1022.851
553,553.0,1109.72
554,554.0,1143.857
555,555.0,1018.197
556,556.0,1045.7479999999998
557,557.0,1075.912
558,558.0,1005.568
559,559.0,999.436
560,560.0,1107.907
561,561.0,1023.5540000000001
562,562.0,1037.817
563,563.0,980.171
564,564.0,1019.701
565,565.0,1009.083
566,566.0,990.655
567,567.0,995.954
568,568.0,1039.981
569,569.0,1083.848
570,570.0,1213.752
571,571.0,1078.809
572,572.0,1236.781
573,573.0,1040.7869999999998
574,574.0,1051.991
575,575.0,1056.892
576,576.0,1022.9159999999999
577,577.0,1064.4070000000002
578,578.0,1062.856
579,579.0,1023.3449999999999
580,580.0,1023.5590000000001
581,581.0,1077.377
582,582.0,983.471
583,583.0,1015.007
584,584.0,989.282
585,585.0,995.9630000000001
586,586.0,998.3570000000001
587,587.0,995.922
588,588.0,995.5699999999999
589,589.0,975.757
590,590.0,945.2629999999999
591,591.0,941.293
592,592.0,1005.8910000000001
593,593.0,985.127
594,594.0,994.681
595,595.0,981.501
596,596.0,969.628
597,597.0,950.0450000000001
598,598.0,1009.9340000000001
599,599.0,951.121
600,600.0,1078.779
601,601.0,998.639
602,602.0,1006.4519999999999
603,603.0,1046.856
604,604.0,1040.88
605,605.0,1064.623
606,606.0,1035.317
607,607.0,1021.558
608,608.0,1007.2769999999999
609,609.0,1045.78
610,610.0,1027.314
611,611.0,970.615
612,612.0,972.191
613,613.0,1003.242
614,614.0,1054.369
615,615.0,1039.262
616,616.0,1029.401
617,617.0,1013.2900000000001
618,618.0,1019.6659999999999
619,619.0,1046.025
620,620.0,1020.419
621,621.0,983.665
